subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log,log_vel_dispersion,log_half_mass_radius,log_metallicity
400273,515,0,8.244811241289323,29.4293,4.686,1e-06,50006.0,36566.6,28267.1,307.261,-195.215,-199.044,4032709185338.703,12.605596904438436,1.4687799321725699,0.6708022842609439,-5.698970004336019
400274,515,0,7.261524507320509,24.0978,8.1532,1e-06,49707.0,36548.1,27920.3,6.0184,-141.539,-43.6214,4032709185338.703,12.605596904438436,1.3819773956258021,0.911328095805085,-5.698970004336019
400275,515,0,6.598907087693797,18.4927,11.2948,1e-06,50133.3,36079.8,28074.8,192.781,-188.791,-29.9769,4032709185338.703,12.605596904438436,1.2670003243282073,1.0528785451576308,-5.698970004336019
394986,484,1,11.083212220377595,154.406,92.9338,0.0124021,3187.88,42784.8,55777.8,210.446,363.493,27.7645,4031721215914.0186,12.605490494028716,2.1886641724003817,1.9681736955196096,-1.9064697547867302
394987,484,0,9.927006151376968,73.7887,22.3574,0.0158042,3117.81,42508.6,55607.5,18.2397,372.26,51.3629,4031721215914.0186,12.605490494028716,1.8679898590670028,1.349421296919788,-1.8012000041998004
394988,484,0,9.46986765260947,40.0326,2.1082,1e-06,3254.03,42786.4,55757.3,82.4105,452.639,53.8548,4031721215914.0186,12.605490494028716,1.602413797174407,0.32391180899601196,-5.698970004336019
394989,484,0,8.099135398206903,31.4286,10.3073,0.00550097,3271.17,42886.0,55956.6,-53.0412,408.929,6.0428,4031721215914.0186,12.605490494028716,1.4973250356209353,1.0131449166250752,-2.259481781970686
394990,484,0,7.624913010795526,26.042,11.37,1e-06,3119.29,42776.9,55952.0,-12.1887,582.427,160.109,4031721215914.0186,12.605490494028716,1.4156743345662606,1.0557604646877348,-5.698970004336019
394991,484,0,7.176902585692129,23.4411,9.2029,1e-06,3428.38,42769.2,55593.0,330.363,554.849,-38.2466,4031721215914.0186,12.605490494028716,1.3699779875815927,0.9639247029475467,-5.698970004336019
394992,484,0,8.502239178835039,27.2054,3.9388,1e-06,3230.64,42743.6,55639.2,334.104,305.725,-16.6742,4031721215914.0186,12.605490494028716,1.4346551157047307,0.595363929247437,-5.698970004336019
394993,484,0,8.053780270947623,24.1913,4.7405,1e-06,3321.93,42745.0,55988.7,124.957,350.155,148.622,4031721215914.0186,12.605490494028716,1.3836592072480447,0.6758241509122377,-5.698970004336019
394994,484,0,7.624152025000848,13.3692,3.3368,0.0050816,3153.24,42790.9,55813.4,8.3952,298.889,-145.769,4031721215914.0186,12.605490494028716,1.1261054202776597,0.5233301768377749,-2.293914067875177
394995,484,0,7.979320092234538,27.1835,3.8633,1e-06,3231.03,42854.4,55832.7,-94.445,447.803,124.324,4031721215914.0186,12.605490494028716,1.434305373398205,0.5869584340795204,-5.698970004336019
409645,578,1,11.010055962103118,146.914,99.7739,0.00828994,66955.3,27056.7,13243.4,483.285,-277.092,181.477,4024095425466.3975,12.604668270820762,2.167063183353485,1.9990169484173386,-2.0813962277525215
409646,578,0,9.467868189039168,56.0605,15.0146,0.0162909,66874.8,27097.3,13501.1,322.335,-212.764,140.169,4024095425466.3975,12.604668270820762,1.74865696688614,1.1765137667643222,-1.7880282642858603
409647,578,0,8.812291518734826,41.9721,22.0063,0.00895573,67003.6,27039.8,12934.8,672.601,-327.556,328.829,4024095425466.3975,12.604668270820762,1.622960698913563,1.3425470291657244,-2.0478505173650268
409648,578,0,7.976554520450874,31.0902,10.6828,0.00222922,66804.3,26813.3,13048.6,439.886,-293.541,2.6561,4024095425466.3975,12.604668270820762,1.492623515823089,1.0286850977462096,-2.6516522938696165
409649,578,0,8.139501683921482,29.2946,11.2452,0.00562483,67143.7,26774.3,13270.4,335.419,-266.611,118.777,4024095425466.3975,12.604668270820762,1.466787572356208,1.0509671839267392,-2.249813395380452
409650,578,0,8.377031429283361,26.4006,7.3834,0.00739103,66943.5,27235.4,13458.3,450.415,-365.669,13.2348,4024095425466.3975,12.604668270820762,1.4216137970868041,0.8682563972165926,-2.1312362792327524
409651,578,0,6.7193831607464825,20.2863,9.4936,1e-06,66803.9,27037.3,13516.7,463.246,-455.31,-21.3961,4024095425466.3975,12.604668270820762,1.3072028436763372,0.9774309293570208,-5.698970004336019
409652,578,0,8.867429384365757,22.161,0.8085,1e-06,66984.8,27035.7,13268.6,392.158,-157.74,63.3673,4024095425466.3975,12.604668270820762,1.3455893537406491,-0.09231997575758005,-5.698970004336019
409653,578,0,7.8988054760273085,24.2444,3.6884,1e-06,66847.1,27119.3,13350.6,470.614,-75.4972,251.843,4024095425466.3975,12.604668270820762,1.3846114406720633,0.5668380133503385,-5.698970004336019
409654,578,0,7.9895533303953705,23.9963,3.1385,1e-06,66918.5,27111.9,13208.5,719.849,-155.554,252.558,4024095425466.3975,12.604668270820762,1.380144282817432,0.49672213298672957,-5.698970004336019
376963,391,1,11.18717671133419,143.16,111.089,0.0159092,63013.1,16113.4,28796.8,500.692,-8.3201,-27.1986,4018327089618.855,12.604045285183478,2.1558216897179667,2.0456710573583874,-1.7983243609976394
376964,391,0,10.359662989690685,96.0013,36.4716,0.0276069,62684.6,16349.6,28596.4,678.455,-257.277,68.8509,4018327089618.855,12.604045285183478,1.9822771140708582,1.5619548161223613,-1.5589666267941864
376965,391,0,9.179654052980853,47.383,9.0948,0.0111769,63124.3,16155.3,28605.3,423.05,-3.4099,-156.676,4018327089618.855,12.604045285183478,1.6756225541115153,0.9587931531134757,-1.9516397799985585
376966,391,0,9.838593496820758,40.8947,0.3802,0.057336,62995.7,16112.6,28811.4,682.672,162.595,82.4837,4018327089618.855,12.604045285183478,1.611667026591619,-0.4199878874705757,-1.24156503405312
376967,391,0,8.990386575594991,40.7978,9.8229,0.00978498,62663.1,16225.2,28720.5,404.124,57.4684,18.5184,4018327089618.855,12.604045285183478,1.6106367446187835,0.9922397228242069,-2.0093956761602327
376968,391,0,8.428485832609043,35.2433,14.4453,0.00738053,63321.4,16029.1,28792.2,708.998,98.5871,-39.2293,4018327089618.855,12.604045285183478,1.5470765667289659,1.1597265657019635,-2.131853610847855
376969,391,0,9.278226888670268,48.9386,4.744,0.019226,62984.0,16097.6,28682.6,307.218,11.2107,-71.0203,4018327089618.855,12.604045285183478,1.6896515412116966,0.6761446803562061,-1.7160884736962707
376970,391,0,9.118686302971149,39.2379,5.7918,0.0141964,63137.2,15876.9,28790.0,466.511,-14.9189,15.4331,4018327089618.855,12.604045285183478,1.593705756026539,0.7628135565737503,-1.847791181605668
376971,391,0,8.526155298132311,37.4044,9.5383,1e-06,63116.0,16265.9,28906.5,366.943,-68.7157,115.974,4018327089618.855,12.604045285183478,1.572922692663677,0.979470977805924,-5.698970004336019
376972,391,0,8.009449139302825,34.2743,11.7553,1e-06,63120.2,16025.2,28967.9,662.255,-1.2384,-206.279,4018327089618.855,12.604045285183478,1.534968593753549,1.0702337169728298,-5.698970004336019
397866,500,1,10.73676689970149,145.579,114.418,0.00776571,9333.86,14801.8,62986.7,147.278,441.388,-148.267,4016147520044.4717,12.603809656817397,2.1630987318321777,2.0584943521295695,-2.1097629105981435
397867,500,0,8.883995694407304,42.3597,13.139,0.00949371,9519.45,14988.7,63062.2,-8.4956,286.565,-140.694,4016147520044.4717,12.603809656817397,1.626952875684599,1.118562312635603,-2.02251829552129
397868,500,0,9.387319928157101,54.8282,4.3718,0.0153375,9324.48,14822.4,62956.8,259.696,94.3098,97.3515,4016147520044.4717,12.603809656817397,1.739003988307349,0.640660285738061,-1.8142171093293509
397869,500,0,8.666181262215664,34.5837,11.5542,0.00700676,9214.87,14654.3,63257.5,70.3181,303.233,-3.3986,4016147520044.4717,12.603809656817397,1.5388714552080591,1.062739880787584,-2.154420780193353
397870,500,0,7.448821751739844,30.3016,18.7319,0.00240019,9059.81,14803.7,63068.7,493.167,300.698,-235.691,4016147520044.4717,12.603809656817397,1.4814655609387821,1.2725818306408925,-2.6195734739759433
397871,500,0,6.8281196503558235,28.638,17.9493,0.0005315,9541.78,14604.1,62811.9,-6.3948,551.696,152.284,4016147520044.4717,12.603809656817397,1.4569426847498876,1.2540475163090352,-3.273680387889225
397872,500,0,8.078175661902545,32.2191,9.6021,0.00348539,9173.31,14667.0,62804.1,278.021,597.485,-11.7367,4016147520044.4717,12.603809656817397,1.5081134047829874,0.982366224568165,-2.457624032781346
397873,500,0,7.232488166643138,25.8903,16.8165,0.00114079,9326.61,14541.2,63279.0,254.008,488.627,-384.093,4016147520044.4717,12.603809656817397,1.4131370827867344,1.2257356116249813,-2.9424137649410342
397874,500,0,7.825540526750077,30.2853,10.6183,1e-06,9184.31,15064.2,63026.6,177.723,293.988,-81.8815,4016147520044.4717,12.603809656817397,1.4812318800531183,1.0260549913483317,-5.698970004336019
397875,500,0,7.565354154787125,31.6382,9.7576,0.00164205,9202.19,15002.3,62917.5,295.658,654.916,-107.56,4016147520044.4717,12.603809656817397,1.5002117671042552,0.9893430108091047,-2.7843492202571545
398110,501,1,11.181067646496556,152.58,86.8373,0.0199364,49568.9,23258.6,32110.1,133.573,-68.8162,40.3618,4012936732041.8604,12.60346231270127,2.1834976105593524,1.9387063116348642,-1.7003314778837395
398111,501,0,9.419691907331304,33.3867,0.5447,0.0351919,49542.4,23240.5,32144.0,292.122,-58.9505,233.523,4012936732041.8604,12.60346231270127,1.5235734947471964,-0.2638426247268679,-1.4535449445286983
398112,501,0,9.391478415770703,26.4871,0.391,0.0488007,49597.0,23247.7,32153.4,277.641,47.8374,-94.3974,4012936732041.8604,12.60346231270127,1.4230344111872995,-0.40782324260413316,-1.3115650491497526
398113,501,0,9.329245004717626,30.1835,0.4682,0.0366684,49573.8,23268.9,32074.6,-158.657,-162.776,42.0344,4012936732041.8604,12.60346231270127,1.4797695980159082,-0.3295685906393945,-1.43569619608851
398114,501,0,9.394487354569899,27.0287,0.324,0.0299129,49562.9,23241.6,32152.9,383.825,-45.8918,121.819,4012936732041.8604,12.60346231270127,1.4318251579294456,-0.48945498979338786,-1.5241269624931186
398115,501,0,7.321443152074445,22.8566,17.3188,0.00168819,49755.6,23368.0,32338.8,338.428,-139.964,-58.3844,4012936732041.8604,12.60346231270127,1.3590116280252362,1.2385177969519439,-2.7723214982616184
398116,501,0,9.233728842869228,22.7218,0.2756,0.0447126,49576.3,23269.5,32093.9,-63.9802,-120.791,-146.268,4012936732041.8604,12.60346231270127,1.356442732809344,-0.5597207867644117,-1.3495603626259476
398117,501,0,8.797645912658512,26.0051,8.1653,1e-06,49671.5,23080.9,32068.9,132.874,-231.742,99.3719,4012936732041.8604,12.60346231270127,1.41505852814987,0.9119721457109099,-5.698970004336019
398118,501,0,9.114751397273926,21.4297,0.368,0.0434914,49569.7,23251.9,32128.2,367.533,34.0101,71.0917,4012936732041.8604,12.60346231270127,1.331016091281841,-0.43415218132648237,-1.3615866264115155
398119,501,0,9.06416275276193,22.5669,0.499,0.0475473,49590.5,23260.3,32137.3,273.394,68.0117,-127.695,4012936732041.8604,12.60346231270127,1.35347190443174,-0.3018994543766101,-1.3228650058310332
411637,592,1,10.899920131011829,143.929,99.1135,0.0165513,22898.0,55392.7,38101.5,-12.0269,-148.062,290.893,4000994150428.1074,12.602167916428073,2.1581483079815262,1.9961328126709161,-1.7811416509573612
411638,592,0,10.163965815939369,100.361,11.0439,0.0211197,22985.6,55389.1,38052.8,134.282,93.4654,159.688,4000994150428.1074,12.602167916428073,2.001564979987314,1.0431224655473768,-1.6752916921467735
411639,592,0,9.629640701887672,71.714,14.9289,0.00880088,22932.8,55545.9,38069.5,102.06,-160.784,111.48,4000994150428.1074,12.602167916428073,1.8556039468704157,1.1740278089621567,-2.0554245566652667
411640,592,0,9.12326218226983,47.4,10.0856,0.0128795,22784.1,55278.1,38163.7,39.811,-83.7104,109.557,4000994150428.1074,12.602167916428073,1.675778341674085,1.0037017398257337,-1.8900672780455976
411641,592,0,9.097207390710816,43.1886,9.2492,0.00991179,23027.3,55364.0,37967.2,329.923,-112.62,310.754,4000994150428.1074,12.602167916428073,1.6353691262024137,0.9661041705108564,-2.003804094145214
411642,592,0,8.604250293749677,39.6603,5.3743,0.00756855,23040.8,55351.9,38043.7,-245.306,-212.461,516.87,4000994150428.1074,12.602167916428073,1.5983559949890973,0.730321905623029,-2.120929937980224
411643,592,0,8.312075865207003,37.7455,5.0149,0.0054141,22861.0,55391.4,38127.6,-212.758,57.9901,512.903,4000994150428.1074,12.602167916428073,1.5768651826761797,0.7002622773601873,-2.2663935189006765
411644,592,0,6.6743047860112945,25.7572,7.1866,1e-06,22991.5,55498.1,38114.9,341.995,6.4486,239.449,4000994150428.1074,12.602167916428073,1.4108986502001033,0.8565234730705835,-5.698970004336019
411645,592,0,6.859350887719902,21.6718,7.4382,1e-06,23126.7,55408.5,37912.4,-189.923,-254.348,442.983,4000994150428.1074,12.602167916428073,1.3358949841210341,0.8714678515879752,-5.698970004336019
411646,592,0,7.000384501558452,21.0758,3.8585,1e-06,23017.8,55308.1,38117.6,270.769,33.7817,175.788,4000994150428.1074,12.602167916428073,1.3237840686581759,0.5864185045859724,-5.698970004336019
403787,538,1,11.11815523853794,148.146,99.3905,0.0127808,7992.32,54784.8,72460.6,280.438,-117.314,-272.53,3990690525844.451,12.601048049976626,2.170689929853332,1.9973448753958145,-1.8934079822479488
403788,538,0,10.166184522231102,87.6902,1.995,0.0388471,7972.58,54784.8,72473.4,568.913,-172.828,-458.473,3990690525844.451,12.601048049976626,1.9429510605982225,0.2999429000227671,-1.4106302170096285
403789,538,0,7.571760049611303,31.2777,14.2919,0.00155832,7721.17,54615.7,72553.6,403.503,67.8329,-467.37,3990690525844.451,12.601048049976626,1.4952348097959431,1.1550899687954368,-2.8070647507680215
403790,538,0,8.77094328010966,37.2305,5.8135,0.013177,8036.67,54825.1,72243.4,161.803,-212.794,-245.831,3990690525844.451,12.601048049976626,1.5708988687669503,0.7644376768016702,-1.8801504967884823
403791,538,0,8.853362616714502,38.9056,1.4822,0.02311,7986.04,54791.0,72474.7,340.262,-230.507,-662.22,3990690525844.451,12.601048049976626,1.5900121173683281,0.17090680893074775,-1.6361812624358223
403792,538,0,6.210547492849614,20.0496,10.4646,1e-06,8218.2,54622.0,72470.3,91.8755,23.3572,-88.2175,3990690525844.451,12.601048049976626,1.3021057126407083,1.019722632472811,-5.698970004336019
403793,538,0,6.305875374847795,18.5266,7.8821,1e-06,7952.57,54823.0,72294.3,466.271,-395.285,-96.6079,3990690525844.451,12.601048049976626,1.2677957249463638,0.8966419404474598,-5.698970004336019
403794,538,0,7.796520664284121,23.1459,3.5092,1e-06,7971.74,54757.6,72649.1,402.641,-31.5912,-286.035,3990690525844.451,12.601048049976626,1.3644740724566762,0.5452081206865252,-5.698970004336019
403795,538,0,8.44765690218527,21.0071,2.5751,1e-06,7915.45,54717.6,72559.9,329.755,-102.074,-336.575,3990690525844.451,12.601048049976626,1.3223661028140237,0.41079409885484935,-5.698970004336019
403796,538,0,5.822367321466732,16.4613,8.2189,1e-06,7818.94,54734.8,72637.0,576.917,-246.822,-245.981,3990690525844.451,12.601048049976626,1.2164641298150396,0.9148136963846438,-5.698970004336019
392961,472,1,11.307388013181003,151.541,85.969,0.015057,73958.8,55117.3,55280.9,-23.2131,-39.4026,-348.458,3981643374915.8086,12.600062358845065,2.1805301487775313,1.9343418750108183,-1.8222327071953544
392962,472,0,9.181523753934265,49.7505,18.1829,0.0106676,73775.6,54873.9,55436.0,-91.0047,-89.1633,-544.015,3981643374915.8086,12.600062358845065,1.6967974498284732,1.2596631502587043,-1.971892567657676
392963,472,0,9.203630853547676,42.118,6.0358,1e-06,74072.2,55118.4,55299.3,-192.951,-136.508,-493.289,3981643374915.8086,12.600062358845065,1.624467740253567,0.7807348407232628,-5.698970004336019
392964,472,0,8.764331253443428,31.3885,6.3736,0.016325,74039.6,54953.2,55006.6,46.8985,-40.9979,-188.1,3981643374915.8086,12.600062358845065,1.496770562043202,0.8043848041575108,-1.7871202078365986
392965,472,0,9.126321351973843,27.6276,1.8675,1e-06,73996.1,55065.9,55243.6,185.709,-17.1285,-299.409,3981643374915.8086,12.600062358845065,1.4413431595445363,0.2712606104874364,-5.698970004336019
392966,472,0,8.145413056948433,28.1586,5.0693,1e-06,73810.6,55007.6,55130.6,110.451,80.1695,-353.047,3981643374915.8086,12.600062358845065,1.4496110585883593,0.7049479934307953,-5.698970004336019
392967,472,0,8.706596091099335,17.3341,0.8027,0.0272109,74001.0,55082.5,55291.3,-4.0728,22.5779,-129.234,3981643374915.8086,12.600062358845065,1.238901297669338,-0.09544673702322724,-1.5652411336811891
392968,472,0,8.57314990295507,13.089,0.7744,0.0254852,73993.4,55090.8,55293.5,-60.3422,42.9421,-164.682,3981643374915.8086,12.600062358845065,1.1169064677064826,-0.11103465569966275,-1.5936949131402518
392969,472,0,6.098573733405681,17.7738,7.7159,1e-06,74194.7,55014.3,55274.4,-84.8247,39.6599,-605.541,3981643374915.8086,12.600062358845065,1.2497802889533791,0.8873865904428659,-5.698970004336019
392970,472,0,7.426353233830733,24.4526,3.4475,1e-06,74061.8,55047.1,55242.0,101.773,118.79,-466.727,3981643374915.8086,12.600062358845065,1.3883250436485866,0.5375042748478873,-5.698970004336019
401859,525,1,10.988573701064867,150.572,107.633,0.00828362,63862.3,18213.3,3593.52,119.387,178.594,193.195,3979660678409.636,12.599846043989118,2.1777442190355454,2.031945445314054,-2.081727407062136
401860,525,0,9.496010691114133,54.227,15.8269,0.013245,63561.7,18166.2,3765.43,-10.816,152.203,138.447,3979660678409.636,12.599846043989118,1.7342155786289872,1.1993958583408264,-1.8779152492891307
401861,525,0,10.06010872584202,86.8147,3.2249,0.017396,63867.1,18235.0,3594.58,-27.0075,-226.604,309.645,3979660678409.636,12.599846043989118,1.938593268821117,0.5085162522669364,-1.7595256365321221
401862,525,0,8.881172808142638,41.0825,9.2577,0.00857643,63819.4,18485.7,3723.86,36.5864,-19.7759,190.754,3979660678409.636,12.599846043989118,1.6136568639215612,0.9665031031636233,-2.0666428175140252
401863,525,0,7.049396583586869,27.4958,16.8889,0.00076445,63876.1,18188.1,3994.96,293.205,251.813,47.2548,3979660678409.636,12.599846043989118,1.4392663601528712,1.2276013642254076,-3.1160831726120874
401864,525,0,7.430417676483882,28.5319,10.0006,1e-06,63934.8,18392.8,3475.63,213.868,50.5971,-74.9174,3979660678409.636,12.599846043989118,1.4553306932147505,1.0000260568872155,-5.698970004336019
401865,525,0,8.109621485354918,33.4548,6.4939,1e-06,63781.5,18219.5,3468.6,89.5769,5.2185,370.405,3979660678409.636,12.599846043989118,1.5244584379172577,0.8125055966117296,-5.698970004336019
401866,525,0,8.531957607258802,26.6443,5.812,1e-06,63676.8,18371.8,3576.15,84.29,232.931,129.245,3979660678409.636,12.599846043989118,1.4256043149266875,0.764325605625984,-5.698970004336019
401867,525,0,6.854000169335801,23.5595,9.6774,1e-06,63735.1,18407.0,4010.3,49.6024,84.303,308.218,3979660678409.636,12.599846043989118,1.3721660692413298,0.9857586922955573,-5.698970004336019
401868,525,0,7.09343409375327,27.0478,6.7893,1e-06,63779.9,18177.3,3759.4,-205.935,235.95,192.187,3979660678409.636,12.599846043989118,1.4321319464586326,0.8318249993454754,-5.698970004336019
340976,253,1,11.002639785320184,139.48,138.037,0.00677851,57593.1,69473.9,26874.9,-225.144,-146.321,233.42,3943253126614.6294,12.595854656343702,2.144511938703939,2.1399955120682788,-2.168801694331511
340977,253,0,11.119881261265487,145.377,69.0315,0.0212708,57091.6,69354.1,26692.6,-28.4932,-103.167,426.038,3943253126614.6294,12.595854656343702,2.1624957025120097,1.8390473103670852,-1.6721957589457968
340978,253,0,10.540037824468994,108.067,3.9395,0.0213442,57635.1,69425.6,26914.4,-283.269,-173.005,214.47,3943253126614.6294,12.595854656343702,2.033693095378929,0.595441104815296,-1.6706997715937213
340979,253,0,8.819743996511562,45.3796,19.4059,0.00928173,57204.9,69560.8,26832.0,-44.4662,-124.353,159.208,3943253126614.6294,12.595854656343702,1.6568606634625713,1.2879337890997324,-2.0323242813699576
340980,253,0,8.82692751542691,42.3703,13.192,0.00745278,57060.1,69464.5,26411.4,39.5004,-186.99,315.186,3943253126614.6294,12.595854656343702,1.6270615390041363,1.1203106426364624,-2.127623429692726
340981,253,0,8.374494529122911,39.6493,14.5263,0.00587481,57014.0,69075.3,26601.9,-247.39,-188.887,424.627,3943253126614.6294,12.595854656343702,1.5982355243441422,1.1621550090529127,-2.2309322559868976
340982,253,0,8.829488945705302,40.5374,11.3238,0.0160022,57445.2,69584.0,26895.9,-203.425,-225.872,35.9883,3943253126614.6294,12.595854656343702,1.6078558903396352,1.0539921902883123,-1.795793167132426
340983,253,0,9.124009722914867,42.398,7.6677,0.0180304,57534.6,69368.1,27014.7,-275.764,-26.0317,239.049,3943253126614.6294,12.595854656343702,1.6273453705207979,0.8846651126967248,-1.7439705523308255
340984,253,0,7.742722580730607,30.1528,16.0372,1e-06,57202.7,69212.9,26952.2,-52.5328,-298.333,172.689,3943253126614.6294,12.595854656343702,1.4793276470926657,1.2051285453260443,-5.698970004336019
340985,253,0,7.459857050979243,29.3833,17.7409,0.00255677,56996.2,69636.6,26574.5,-300.238,-125.336,476.661,3943253126614.6294,12.595854656343702,1.468100569238732,1.2489756479150542,-2.5921385107650114
389156,451,1,11.133507322648402,148.612,104.258,0.0134615,67249.6,20675.2,22245.4,679.477,43.0874,286.744,3929911259532.0806,12.594382743777293,2.1720538788954102,2.0181093895216073,-1.870874283693962
389157,451,0,10.034753820941035,79.9152,18.7588,0.0159603,67204.3,20828.2,22513.2,567.478,-206.832,222.191,3929911259532.0806,12.594382743777293,1.9026293906819318,1.2732050531236954,-1.7969317395621025
389158,451,0,9.200106517639787,44.9323,6.2552,0.0118057,67146.2,20801.8,22238.0,671.504,106.612,524.088,3929911259532.0806,12.594382743777293,1.6525586498804195,0.7962412001218095,-1.9278714717394947
389159,451,0,7.88373601653092,33.5752,15.2048,1e-06,67377.6,20356.1,22321.2,271.836,204.141,167.891,3929911259532.0806,12.594382743777293,1.5260186083441092,1.181980711920622,-5.698970004336019
389160,451,0,8.07554372884422,36.6369,12.4545,0.00477581,67254.8,20850.6,22201.2,433.503,121.375,466.39,3929911259532.0806,12.594382743777293,1.5639187190937698,1.0953262969789321,-2.3208620326527143
389161,451,0,8.353420250753496,30.7609,11.9169,1e-06,67536.6,20764.6,22410.8,297.357,-28.0714,129.468,3929911259532.0806,12.594382743777293,1.4879990378691759,1.0761632950023625,-5.698970004336019
389162,451,0,6.77229918031157,26.1531,19.5119,1e-06,67554.1,20930.5,22011.3,397.592,80.9544,313.2,3929911259532.0806,12.594382743777293,1.4175231743925716,1.290299561518493,-5.698970004336019
389163,451,0,7.37947332751762,28.718,11.6748,0.00111022,67432.0,20592.7,22569.7,728.568,-13.5919,34.8814,3929911259532.0806,12.594382743777293,1.4581541911688505,1.06724944944026,-2.954199950665444
389164,451,0,8.5314676030179,33.0995,6.1989,0.00899241,67194.3,20737.7,22581.7,523.676,-158.55,180.221,3929911259532.0806,12.594382743777293,1.519821433386563,0.7923146304153761,-2.0460756071115354
389165,451,0,7.689900279210871,12.5853,9.3296,0.0076055,67315.0,20711.4,22402.4,790.212,-80.5775,209.388,3929911259532.0806,12.594382743777293,1.0998635724304042,0.9698630240769691,-2.1188151303964458
399520,510,1,11.02891316862789,139.5,118.579,0.0154677,72240.2,11270.5,32159.3,13.0984,22.1777,-282.859,3928811563514.91,12.594261199367114,2.144574207609616,2.0740077835337116,-1.8105461831687495
399521,510,0,9.871406074498896,70.0801,9.4114,0.0146522,72155.9,11243.9,32252.0,-63.6913,-74.9729,-514.937,3928811563514.91,12.594261199367114,1.8455947128720278,0.9736542320404086,-1.8340675227103185
399522,510,0,9.288925209242453,51.2485,20.2751,0.0126544,72242.3,11568.1,32193.1,-191.225,50.3668,-463.434,3928811563514.91,12.594261199367114,1.709681158483766,1.3069630048975507,-1.8977241235166018
399523,510,0,9.044245023083493,38.1797,7.6998,0.0167124,72397.6,11282.1,32404.2,-102.957,107.952,-350.423,3928811563514.91,12.594261199367114,1.581832511567956,0.8864794446498276,-1.7769351927735089
399524,510,0,7.80171332222406,30.7374,9.3419,0.00277283,72355.7,11556.7,32118.9,-48.2375,124.842,-166.825,3928811563514.91,12.594261199367114,1.4876671288303414,0.9704352140884976,-2.556920159097014
399525,510,0,7.4664775218966914,25.3414,10.7373,1e-06,72582.9,11172.5,32565.0,-29.6888,39.7501,-154.456,3928811563514.91,12.594261199367114,1.4038306040548956,1.0308950874604563,-5.698970004336019
399526,510,0,8.31404022597853,27.2013,2.8446,1e-06,72368.4,11312.9,32174.7,94.7874,29.3242,-459.156,3928811563514.91,12.594261199367114,1.4345896602597514,0.45402120570260024,-5.698970004336019
399527,510,0,6.907142134024819,20.5265,7.2827,1e-06,72345.2,11507.6,32170.9,59.8454,153.154,-106.056,3928811563514.91,12.594261199367114,1.3123149035707626,0.8622924202071811,-5.698970004336019
399528,510,0,7.273983211345044,20.8042,5.9786,1e-06,71957.6,11230.5,31920.7,-34.0325,-157.48,-343.74,3928811563514.91,12.594261199367114,1.3181510201883009,0.7765994977914576,-5.698970004336019
399529,510,0,7.568828529172427,22.8369,4.4717,1e-06,72229.9,11356.3,32141.3,-52.3573,-129.166,-610.026,3928811563514.91,12.594261199367114,1.3586371501750567,0.6504726596558931,-5.698970004336019
404888,546,1,10.991403982673841,148.952,87.1666,0.00996051,53485.0,37408.3,26501.2,52.7791,-90.2275,-55.5414,3924460533554.307,12.593779965946833,2.1730463389248955,1.940350106327112,-2.001674824732716
404889,546,0,9.38100923641203,48.1112,6.6649,0.0206095,53591.3,37531.9,26396.5,169.782,-128.383,-24.6162,3924460533554.307,12.593779965946833,1.6822461893049518,0.8237936376547549,-1.6859114723349555
404890,546,0,9.384541184831381,48.7281,4.2585,0.0198185,53547.2,37428.0,26493.5,217.132,25.7835,158.263,3924460533554.307,12.593779965946833,1.687779477755137,0.6292566515815384,-1.7029073059546784
404891,546,0,8.704980391576012,39.635,8.4001,0.010577,53585.6,37271.5,26296.1,160.189,-3.7486,118.353,3924460533554.307,12.593779965946833,1.5980788625294182,0.9242844562035106,-1.9755964373170345
404892,546,0,7.113637479841557,25.5271,12.3115,0.00078756,53495.4,37654.0,26296.9,180.082,-316.85,-17.7654,3924460533554.307,12.593779965946833,1.4070014796873371,1.0903109694249224,-3.103165256453594
404893,546,0,8.079992572684072,30.7822,7.077,1e-06,53398.8,37435.6,26590.6,-61.0833,194.906,-285.053,3924460533554.307,12.593779965946833,1.4882996555772177,0.8498491956052578,-5.698970004336019
404894,546,0,8.845445937039676,30.272,4.7031,1e-06,53390.5,37387.8,26359.1,123.829,-16.7793,117.649,3924460533554.307,12.593779965946833,1.4810411147216986,0.672384213061724,-5.698970004336019
404895,546,0,7.885909165124086,26.0624,8.3557,1e-06,53708.8,37302.6,26316.1,-14.7773,58.876,-32.4151,3924460533554.307,12.593779965946833,1.4160144059569115,0.9219828388377761,-5.698970004336019
404896,546,0,7.926930298703314,22.2651,9.0916,1e-06,53423.8,37557.4,26146.7,112.977,-129.211,-128.592,3924460533554.307,12.593779965946833,1.347624650033182,0.9586403199682206,-5.698970004336019
404897,546,0,5.909517497185632,19.4129,14.8596,1e-06,53785.7,37395.3,26583.0,-67.6339,-86.9224,246.08,3924460533554.307,12.593779965946833,1.2880904174038672,1.1720071189716048,-5.698970004336019
406136,554,1,10.498640147391484,170.249,85.2268,0.00961384,20782.0,46342.5,67853.6,-375.552,139.601,-124.264,3915261560602.8105,12.592760780578391,2.231084569655264,1.9305761823481244,-2.0170579384348897
