subhalo_id,group_id,is_central,stellar_mass,vel_dispersion,half_mass_radius,metallicity,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,halo_mass,halo_mass_log
108013,12,0,11.556190290325643,219.439,87.2712,0.0211647,18169.0,1559.69,9149.37,-523.161,-666.16,80.4505,85385599465788.31,13.93138463181431
108014,12,0,11.530769334716235,237.054,55.749,0.0099237,18263.1,1017.4,8836.84,423.367,-254.205,-334.668,85385599465788.31,13.93138463181431
108015,12,0,11.231902205931036,192.976,57.1402,0.0111405,18365.6,1660.09,8873.76,309.802,-395.714,-116.976,85385599465788.31,13.93138463181431
108016,12,0,10.901496288180216,153.15,85.595,0.0112861,17887.0,1200.58,8161.99,207.404,755.559,134.938,85385599465788.31,13.93138463181431
108017,12,0,10.990582516792271,163.294,35.7349,0.0154493,18398.1,1273.24,8743.75,-179.882,489.347,706.425,85385599465788.31,13.93138463181431
108018,12,0,11.168537671256445,182.186,18.7655,0.0091572,18299.1,1455.83,9190.9,-322.852,-430.599,-92.2602,85385599465788.31,13.93138463181431
108019,12,0,11.16735789348804,181.29,12.8568,0.0140638,18299.1,741.583,9094.64,535.0,94.9334,361.087,85385599465788.31,13.93138463181431
108020,12,0,11.01294925059062,148.944,14.6871,0.0,18473.6,985.775,8921.76,245.958,-359.125,-338.715,85385599465788.31,13.93138463181431
108021,12,0,10.436249060438785,101.979,48.7362,0.0,19005.2,1058.73,8756.66,253.391,494.164,77.1122,85385599465788.31,13.93138463181431
154493,26,1,11.939233233809857,370.024,306.127,0.00477687,52750.0,71132.8,16897.3,-45.6007,39.484,147.214,80054705664581.48,13.903386865101002
154494,26,0,11.503326980415995,265.665,43.1895,0.0181574,52800.6,71409.7,16810.0,69.4238,-223.508,931.345,80054705664581.48,13.903386865101002
154495,26,0,10.747776828883351,104.821,32.0361,0.035079,52966.5,71724.6,17772.8,-118.989,-179.924,356.988,80054705664581.48,13.903386865101002
154496,26,0,10.545655117782045,101.281,25.2248,0.0260562,52819.3,70694.9,17129.1,556.366,-385.316,-66.5075,80054705664581.48,13.903386865101002
154497,26,0,10.530627656890061,101.32,9.3766,0.0259317,52768.9,71602.8,16692.2,-77.5847,-126.541,558.992,80054705664581.48,13.903386865101002
154498,26,0,10.239728281757161,81.4694,27.787,0.0281096,52341.9,71319.5,17376.4,-362.535,402.398,76.2743,80054705664581.48,13.903386865101002
154499,26,0,10.447245031728993,99.4368,5.3231,0.0,52661.3,71262.7,17242.8,26.2821,127.734,-493.421,80054705664581.48,13.903386865101002
154500,26,0,10.428586213809526,86.2925,7.096,0.022672,52850.0,71454.2,16945.0,-192.68,240.794,742.396,80054705664581.48,13.903386865101002
154501,26,0,10.140681602412782,73.1089,9.6543,0.0506558,52563.4,71236.1,16735.2,157.938,-636.287,-315.517,80054705664581.48,13.903386865101002
154502,26,0,9.927967572789337,71.0866,13.6573,0.0297419,52772.2,71573.1,17001.9,462.789,-250.929,163.387,80054705664581.48,13.903386865101002
156809,27,1,11.957794705206888,378.273,271.534,0.00610221,23403.8,68344.6,73679.8,-225.896,-10.5625,79.0964,79895044759835.4,13.9025198443929
156810,27,0,11.154408787252994,169.521,31.1213,0.0102883,23531.8,68487.7,73889.1,-134.398,777.303,-449.237,79895044759835.4,13.9025198443929
156811,27,0,10.975003505817847,159.852,13.5801,0.0,23534.7,68365.9,73861.9,-106.457,538.616,-395.737,79895044759835.4,13.9025198443929
156812,27,0,10.921915222021289,133.284,12.208,0.0,23400.1,68125.2,73454.9,-258.733,-356.207,330.81,79895044759835.4,13.9025198443929
156813,27,0,10.695457892366356,127.159,7.3215,0.0,23517.7,68465.1,73651.2,696.484,-26.5709,-163.136,79895044759835.4,13.9025198443929
156814,27,0,10.60926695245717,97.4978,14.6569,0.0,23001.2,68319.1,73759.5,-424.565,-235.763,522.286,79895044759835.4,13.9025198443929
156815,27,0,10.290123372710765,87.7197,12.8072,0.0239397,23306.2,68452.5,74057.5,502.23,239.684,-305.684,79895044759835.4,13.9025198443929
156816,27,0,10.518360432581872,100.849,5.3895,0.0484518,23454.8,68682.3,73561.9,-324.259,-383.181,240.516,79895044759835.4,13.9025198443929
156817,27,0,10.563609990878337,113.132,1.6593,0.0,23507.6,68504.8,73624.2,-400.118,-241.392,193.094,79895044759835.4,13.9025198443929
156818,27,0,9.506777772136566,63.2271,19.6055,0.00844113,23778.7,68840.3,73872.0,-351.729,-694.11,-362.884,79895044759835.4,13.9025198443929
143884,22,1,12.189217617543786,375.163,276.746,0.00902029,39278.4,21708.8,47328.6,-154.975,14.6155,-9.5136,75892846845475.34,13.880200844117665
143885,22,0,10.95259956399457,154.762,54.7222,0.00969631,39915.8,21178.0,46921.2,-662.278,-68.1121,410.86,75892846845475.34,13.880200844117665
143886,22,0,10.713023030617537,110.531,66.299,0.0129324,38484.3,22597.5,47866.5,-21.7721,-519.363,42.3895,75892846845475.34,13.880200844117665
143887,22,0,10.309005569615824,86.4233,44.9746,0.0250911,38630.1,21633.8,48280.9,-11.4854,-128.154,-573.857,75892846845475.34,13.880200844117665
143888,22,0,10.420335378900488,92.7429,22.2229,0.0231266,39617.6,21740.0,47047.4,652.21,156.354,-85.9583,75892846845475.34,13.880200844117665
143889,22,0,10.73597515877707,126.6,3.6912,0.0,39265.3,21735.1,47230.8,90.2286,-86.3526,780.318,75892846845475.34,13.880200844117665
143890,22,0,10.658005760403434,106.417,6.9941,0.0,39428.9,22072.7,47240.6,-368.091,-487.465,192.036,75892846845475.34,13.880200844117665
143891,22,0,10.40716074299904,95.7894,10.7842,0.0290389,39688.6,21089.6,47319.0,-180.919,471.523,98.9076,75892846845475.34,13.880200844117665
143892,22,0,9.754346981230677,64.9729,30.7857,0.0139195,40104.2,21449.7,46806.0,-371.497,433.835,563.623,75892846845475.34,13.880200844117665
143893,22,0,10.345908584063137,86.1054,5.9465,0.0,39685.3,21768.2,47091.0,130.959,22.5466,-194.644,75892846845475.34,13.880200844117665
163675,30,1,11.90936586246144,344.033,280.772,0.00478127,6643.74,29606.7,4798.87,-106.275,-2.362,28.3221,70539996966803.22,13.84843543665695
163676,30,0,11.001557049683143,146.161,59.5377,0.014832,6442.31,30007.9,4196.21,-245.353,-176.367,622.791,70539996966803.22,13.84843543665695
163677,30,0,10.84433260166432,132.323,34.0343,0.0247077,6203.96,29348.2,4616.13,19.0322,218.984,392.751,70539996966803.22,13.84843543665695
163678,30,0,10.050161503791596,71.4515,24.8382,0.0264554,6549.94,29739.5,3837.63,-494.147,26.4272,-44.1847,70539996966803.22,13.84843543665695
163679,30,0,10.018332128528439,76.0407,20.9382,0.0239403,6971.57,29381.8,4101.58,-602.517,-128.596,123.365,70539996966803.22,13.84843543665695
163680,30,0,10.413966116115198,97.5995,9.5645,0.0,6612.24,29639.7,5161.15,-355.116,362.012,-329.955,70539996966803.22,13.84843543665695
163681,30,0,10.318475551843566,80.1877,16.4068,0.0,6586.39,29732.5,5370.12,39.1181,44.5824,516.148,70539996966803.22,13.84843543665695
163682,30,0,10.075319007770732,71.999,22.8055,0.0359153,6586.26,29526.9,4159.05,-356.303,452.998,350.08,70539996966803.22,13.84843543665695
163683,30,0,10.19088560310884,76.8628,17.5494,0.0375632,6753.15,29570.2,5159.56,577.747,-231.964,-64.4833,70539996966803.22,13.84843543665695
163684,30,0,10.198128450257386,78.6827,12.0625,0.0,6384.68,29977.0,5337.35,44.9799,-68.7975,-135.242,70539996966803.22,13.84843543665695
149169,24,1,11.880600114449377,342.254,326.391,0.00657091,15055.1,60238.1,71609.2,132.885,-51.6104,-139.227,66755586617950.99,13.824487616640699
149170,24,0,11.455038277611958,190.031,15.8019,0.0215242,14961.0,60166.0,71531.2,692.997,464.292,343.232,66755586617950.99,13.824487616640699
149171,24,0,11.400382206332399,221.201,12.3317,0.0200236,15043.8,60175.6,71655.5,2.3357,-746.416,-432.087,66755586617950.99,13.824487616640699
149172,24,0,11.060963127117022,135.432,23.2113,0.0176299,15265.3,60111.7,71698.0,-233.732,-306.76,-463.027,66755586617950.99,13.824487616640699
149173,24,0,10.877463507675142,117.021,23.3914,0.0333256,15520.9,60008.5,72014.7,-97.9402,-76.4897,-283.311,66755586617950.99,13.824487616640699
149174,24,0,10.651851208728358,109.156,29.4272,0.021022,14983.1,60132.0,71116.6,176.628,730.214,210.474,66755586617950.99,13.824487616640699
149175,24,0,10.433091346696555,95.5442,31.9651,0.0178129,14648.8,60654.5,71762.4,101.879,-77.1245,-994.887,66755586617950.99,13.824487616640699
149176,24,0,10.75918813381546,131.26,12.1475,0.0,15149.6,60152.1,71559.8,-465.11,-37.3315,659.235,66755586617950.99,13.824487616640699
149177,24,0,10.138270524422545,86.1353,31.0668,0.0200322,15300.8,59656.0,72172.1,-285.433,-620.076,-200.644,66755586617950.99,13.824487616640699
149178,24,0,10.268904488540375,80.9251,37.981,0.0303982,15529.9,60140.9,71307.2,15.9747,727.529,-337.796,66755586617950.99,13.824487616640699
170540,33,1,11.884852367200345,330.758,305.024,0.007262,5330.92,21158.2,19787.7,-343.819,114.492,283.86,66196787867674.195,13.820836916249528
170541,33,0,11.445108488906769,228.924,58.9639,0.00865174,4939.78,21165.7,19581.4,-273.086,697.916,66.6101,66196787867674.195,13.820836916249528
170542,33,0,10.846848428183307,135.924,40.5141,0.0139016,5196.88,20989.2,19233.4,-601.568,368.401,-308.318,66196787867674.195,13.820836916249528
170543,33,0,10.989111784536627,151.904,13.7285,0.0144516,4902.18,21170.8,19478.1,-588.808,669.309,428.77,66196787867674.195,13.820836916249528
170544,33,0,10.55412794409173,99.8307,21.9236,0.0295948,5275.55,21536.1,19509.8,-901.634,71.6745,368.533,66196787867674.195,13.820836916249528
170545,33,0,10.760222755431823,125.494,5.774,0.0,5356.95,21070.3,19859.2,-693.013,227.185,164.093,66196787867674.195,13.820836916249528
170546,33,0,10.695624612317474,113.643,9.3112,0.0140701,4966.71,21036.8,19676.1,-72.3465,-40.9268,625.115,66196787867674.195,13.820836916249528
170547,33,0,10.539327285764516,99.6402,12.0958,0.0,5626.74,21040.4,19701.9,38.4503,337.801,206.296,66196787867674.195,13.820836916249528
170548,33,0,10.034009865606862,79.9271,19.5771,0.0186996,5550.1,20920.1,20090.8,-979.009,635.359,56.6983,66196787867674.195,13.820836916249528
170549,33,0,10.288004593621892,80.9578,17.2058,0.0,5101.6,21402.8,19342.2,-607.621,120.431,-2.8785,66196787867674.195,13.820836916249528
158847,28,1,11.7658959112802,321.803,337.81,0.0093916,19190.1,23513.4,52468.9,38.7397,163.717,-15.3642,64874579331358.875,13.812074554753826
158848,28,0,10.955267091411216,144.655,26.0424,0.0113059,19248.2,23904.0,52791.4,20.2302,58.711,-8.5987,64874579331358.875,13.812074554753826
158849,28,0,10.7228728196111,129.152,22.6146,0.0194771,18894.9,23350.6,52306.3,169.58,522.776,373.765,64874579331358.875,13.812074554753826
158850,28,0,10.917628909499046,157.408,3.8612,0.0,19182.3,23543.5,52493.0,-449.195,-247.072,-541.472,64874579331358.875,13.812074554753826
158851,28,0,9.979608450319029,81.0861,37.2405,0.0129129,18995.4,24209.2,52801.5,467.384,-375.203,65.8344,64874579331358.875,13.812074554753826
158852,28,0,10.704838731464864,116.315,12.6521,0.0,18934.8,23465.9,52258.4,681.385,39.8107,-395.504,64874579331358.875,13.812074554753826
158853,28,0,10.429259601659473,93.546,20.1862,0.0201539,18909.2,23475.6,52970.1,-160.157,-71.0385,-403.249,64874579331358.875,13.812074554753826
158854,28,0,10.471511715328482,88.5006,14.2512,0.0356033,18659.2,23459.6,52543.1,288.904,64.0736,-183.029,64874579331358.875,13.812074554753826
158855,28,0,10.651402213178313,106.552,4.7455,0.0,19188.6,23510.7,52361.5,-209.88,-56.1335,-260.453,64874579331358.875,13.812074554753826
158856,28,0,9.396074194859,63.4395,42.4609,0.0147839,19400.6,23891.2,53424.4,-38.8167,71.4811,-634.673,64874579331358.875,13.812074554753826
175238,35,1,11.721129058292298,333.701,277.916,0.00877649,29228.9,1823.76,72988.0,-162.913,19.1086,-214.214,63478818656351.49,13.802628835918323
175239,35,0,11.40642451206726,204.371,44.1378,0.00779917,29190.3,2110.6,73159.3,153.57,-642.203,167.075,63478818656351.49,13.802628835918323
175240,35,0,11.347737547359868,183.533,38.9493,0.0189908,29157.4,1856.96,72737.4,445.559,-28.3616,-209.673,63478818656351.49,13.802628835918323
175241,35,0,10.606853061821946,106.478,44.8332,0.0103718,29951.9,894.527,72456.0,-202.903,-206.005,258.204,63478818656351.49,13.802628835918323
175242,35,0,10.462010942898212,101.141,37.0613,0.0126543,29840.7,1236.57,72638.6,-354.443,-225.324,238.484,63478818656351.49,13.802628835918323
175243,35,0,10.938138283536565,139.356,11.113,0.0,28983.1,1845.25,72734.9,408.349,10.2503,-224.636,63478818656351.49,13.802628835918323
175244,35,0,10.704517295244795,107.646,30.4893,0.00903585,29968.0,1405.87,72503.0,-496.297,238.235,-112.81,63478818656351.49,13.802628835918323
175245,35,0,10.457278780955344,107.193,21.2388,0.0084659,29461.4,2127.59,73313.0,-259.242,-448.988,512.809,63478818656351.49,13.802628835918323
175246,35,0,10.72035464832612,123.236,7.4559,0.0188263,29325.5,1760.63,72984.0,-125.464,287.37,-792.688,63478818656351.49,13.802628835918323
175247,35,0,10.029800006377869,75.6704,27.0193,0.0193931,29450.0,2417.02,73105.9,469.659,-548.467,-63.024,63478818656351.49,13.802628835918323
186927,40,1,11.900455021707625,346.825,255.829,0.0168009,9427.31,30690.5,74279.7,-142.476,36.6508,157.165,63295767248855.92,13.801374668596685
186928,40,0,10.827998678686395,147.714,28.45,0.00660887,9296.44,31052.4,74314.1,-355.532,-865.732,-137.939,63295767248855.92,13.801374668596685
186929,40,0,10.94554504755231,150.347,22.6245,0.0249966,9314.56,30344.1,74107.1,316.311,429.764,123.318,63295767248855.92,13.801374668596685
186930,40,0,10.508302036958153,99.221,35.0054,0.0245039,10016.2,31055.1,73960.9,-348.261,269.008,656.359,63295767248855.92,13.801374668596685
186931,40,0,10.89251113068469,145.353,6.5621,0.0,9376.67,30632.6,74254.8,159.866,-962.996,-314.699,63295767248855.92,13.801374668596685
186932,40,0,10.384003951980961,87.8276,24.478,0.0252674,9376.96,30793.4,73473.3,-495.325,234.693,205.836,63295767248855.92,13.801374668596685
186933,40,0,10.100430073580789,91.0435,21.1549,0.0156778,9290.39,30596.4,73912.0,670.206,210.975,168.3,63295767248855.92,13.801374668596685
186934,40,0,10.572750561135278,100.472,4.0886,0.0,9668.48,30846.6,74267.5,-164.453,133.993,162.44,63295767248855.92,13.801374668596685
186935,40,0,10.406806603354989,92.2155,7.4299,0.0,9465.18,30859.1,74828.4,2.8076,130.629,89.6656,63295767248855.92,13.801374668596685
186936,40,0,9.6601577101741,58.5013,19.0364,0.0121769,9326.54,31367.8,74467.1,-418.356,-511.601,-407.835,63295767248855.92,13.801374668596685
125027,16,1,11.932472716115637,319.681,298.711,0.0131619,70313.4,59598.2,55633.3,-172.098,-432.285,-460.566,63123931749612.49,13.800194041595246
125028,16,0,11.971051535917237,271.786,261.227,0.0168134,71736.1,57894.9,55437.7,-288.002,25.356,-196.095,63123931749612.49,13.800194041595246
125029,16,0,11.251160620074675,198.626,54.1631,0.00858767,69910.8,59770.2,55420.6,-495.352,-741.036,-245.291,63123931749612.49,13.800194041595246
125030,16,0,11.273549724069136,160.356,45.1184,0.0184589,71121.0,58365.5,55579.3,-324.135,-47.3077,98.586,63123931749612.49,13.800194041595246
125031,16,0,11.046225960412096,157.036,29.865,0.0166963,70166.4,59435.4,55463.6,-239.217,-1248.93,134.93,63123931749612.49,13.800194041595246
125032,16,0,10.847848872019805,120.527,25.2684,0.0100164,71270.6,58347.5,55409.3,-415.277,-121.402,-505.079,63123931749612.49,13.800194041595246
125033,16,0,10.486160350645207,105.981,25.4208,0.0224575,70304.8,59683.6,56054.0,-532.246,-118.259,-1009.93,63123931749612.49,13.800194041595246
125034,16,0,10.588363522021673,112.541,24.4367,0.0,69963.1,59164.2,55305.5,-550.883,-349.893,-214.122,63123931749612.49,13.800194041595246
125035,16,0,10.450799394969593,86.411,42.3625,0.0,71754.2,58548.8,56038.6,-118.523,326.023,-48.0409,63123931749612.49,13.800194041595246
125036,16,0,10.745172332293558,130.375,8.5138,0.0,71716.2,57822.6,55486.4,415.711,210.264,-185.297,63123931749612.49,13.800194041595246
140721,21,1,11.876766708117527,326.167,322.874,0.00613391,13502.1,53243.8,68550.1,74.8115,-31.639,-180.167,62945479152826.984,13.798964543824571
140722,21,0,11.32685026640777,229.373,148.259,0.00620502,12840.4,51955.8,68697.8,245.276,449.233,-235.514,62945479152826.984,13.798964543824571
140723,21,0,10.925558875295678,142.115,17.1871,0.0,13431.1,52914.8,68545.7,130.957,-336.691,-340.009,62945479152826.984,13.798964543824571
140724,21,0,10.706336469959464,137.556,24.5225,0.0270483,12996.0,52189.1,68647.4,99.403,158.571,-349.428,62945479152826.984,13.798964543824571
140725,21,0,10.627491945321784,98.984,23.8367,0.0198844,13995.0,53875.5,68664.1,-27.6474,367.076,-402.196,62945479152826.984,13.798964543824571
140726,21,0,10.271591943805321,88.5052,31.8067,0.0282523,12430.4,51629.7,69040.6,681.105,189.779,-364.647,62945479152826.984,13.798964543824571
140727,21,0,10.926810424469881,144.784,3.2753,0.0,13574.9,53385.6,68564.6,-178.629,-329.287,-236.48,62945479152826.984,13.798964543824571
140728,21,0,10.418979076575123,92.2295,29.6185,0.0372602,12320.7,51800.8,69133.0,-111.417,226.254,-130.375,62945479152826.984,13.798964543824571
140729,21,0,10.674314286099179,109.768,10.3872,0.0,12926.0,51955.5,68847.4,377.466,425.86,-341.228,62945479152826.984,13.798964543824571
140730,21,0,10.15959667308333,85.7016,29.5663,0.0218438,13822.3,53737.2,68551.1,-15.96,-734.546,352.433,62945479152826.984,13.798964543824571
152031,25,1,11.890081100622714,326.178,334.18,0.00666995,38334.3,71465.4,37599.5,173.631,-16.1737,342.563,62604467968058.016,13.796605329131026
152032,25,0,11.408126251855029,225.514,60.7604,0.00529172,38530.9,71946.6,37573.8,-94.0866,-561.307,-190.202,62604467968058.016,13.796605329131026
152033,25,0,11.269294357020598,181.613,76.6089,0.0119159,38346.8,70775.2,37751.0,22.0111,489.836,79.2554,62604467968058.016,13.796605329131026
152034,25,0,10.850029454420683,125.762,60.2228,0.012837,38249.6,70024.5,38042.4,218.541,359.846,300.666,62604467968058.016,13.796605329131026
152035,25,0,11.175184196638115,146.413,16.7524,0.00928424,38330.4,71631.8,37402.2,188.133,-175.93,253.208,62604467968058.016,13.796605329131026
152036,25,0,10.749042393956918,113.257,46.207,0.0129552,38755.2,71690.9,37215.1,-537.237,-182.236,690.975,62604467968058.016,13.796605329131026
152037,25,0,10.840315612226274,137.142,18.519,0.0257627,38222.9,70713.6,37599.6,242.811,296.47,716.761,62604467968058.016,13.796605329131026
152038,25,0,10.379018190392935,100.337,25.278,0.0160918,38849.8,71594.1,37042.7,-457.147,156.532,796.706,62604467968058.016,13.796605329131026
152039,25,0,10.729913631779825,120.508,5.9911,0.0,38311.3,71776.4,37409.7,180.081,1.5088,71.9092,62604467968058.016,13.796605329131026
152040,25,0,10.717954369738601,139.273,2.2667,0.0,38359.0,71451.7,37599.6,270.647,933.005,536.644,62604467968058.016,13.796605329131026
168390,32,1,11.991675934815804,333.471,285.175,0.00603443,53401.2,69094.9,26647.8,8.384,30.7614,173.639,61449842112304.4,13.788520771358469
168391,32,0,10.856251042463905,147.54,78.454,0.00687418,52329.2,68883.5,26283.8,316.488,486.69,232.276,61449842112304.4,13.788520771358469
168392,32,0,10.830863401467681,114.163,55.9623,0.0206941,52219.0,69525.6,27192.1,387.589,-153.141,-86.1998,61449842112304.4,13.788520771358469
168393,32,0,10.876782885860193,156.372,4.553,0.0,53334.6,69070.5,26524.2,-14.6487,-32.8435,24.5173,61449842112304.4,13.788520771358469
168394,32,0,10.599331487876718,97.7879,19.6819,0.0205855,52825.0,69517.7,26979.9,-237.086,166.452,145.233,61449842112304.4,13.788520771358469
168395,32,0,9.467197463837275,62.867,29.484,0.0120194,52180.6,68312.7,26291.6,313.16,225.926,519.761,61449842112304.4,13.788520771358469
168396,32,0,10.558193243899774,111.663,1.9415,0.0,53545.2,69013.8,26614.0,188.586,-115.837,-99.7017,61449842112304.4,13.788520771358469
168397,32,0,10.168048990180255,77.8767,14.2613,0.0306957,53769.0,68766.6,26387.6,-19.92,412.087,400.213,61449842112304.4,13.788520771358469
168398,32,0,10.316224860424413,83.2705,9.8635,0.0,52973.3,68816.0,26583.0,-257.289,-287.934,236.305,61449842112304.4,13.788520771358469
168399,32,0,9.853102837602387,76.2981,14.6633,0.013162,53449.4,69324.3,26614.0,-312.709,-150.618,1127.0,61449842112304.4,13.788520771358469
179886,37,1,11.768002195648911,323.297,309.506,0.015305,29883.1,41393.6,53356.1,-398.637,19.9679,-263.862,57919260165245.79,13.762823005740827
