log_stellar_mass,log_vel_disp,log_half_mass_r,log_metallicity,gnn_emb_0,gnn_emb_1,gnn_emb_2,gnn_emb_3,gnn_emb_4,gnn_emb_5,gnn_emb_6,gnn_emb_7,gnn_emb_8,gnn_emb_9,gnn_emb_10,gnn_emb_11,gnn_emb_12,gnn_emb_13,gnn_emb_14,gnn_emb_15,gnn_emb_16,gnn_emb_17,gnn_emb_18,gnn_emb_19,gnn_emb_20,gnn_emb_21,gnn_emb_22,gnn_emb_23,gnn_emb_24,gnn_emb_25,gnn_emb_26,gnn_emb_27,gnn_emb_28,gnn_emb_29,gnn_emb_30,gnn_emb_31,gnn_emb_32,gnn_emb_33,gnn_emb_34,gnn_emb_35,gnn_emb_36,gnn_emb_37,gnn_emb_38,gnn_emb_39,gnn_emb_40,gnn_emb_41,gnn_emb_42,gnn_emb_43,gnn_emb_44,gnn_emb_45,gnn_emb_46,gnn_emb_47,gnn_emb_48,gnn_emb_49,gnn_emb_50,gnn_emb_51,gnn_emb_52,gnn_emb_53,gnn_emb_54,gnn_emb_55,gnn_emb_56,gnn_emb_57,gnn_emb_58,gnn_emb_59,gnn_emb_60,gnn_emb_61,gnn_emb_62,gnn_emb_63,halo_mass_log
9.441646,1.7670219,-1.9258649,-3.832609,4.5856223,4.956075,3.1264277,4.5982285,6.2477484,-0.80812734,3.2332706,3.923966,3.5398784,5.6606317,-0.3832198,4.0967655,5.555801,-0.7323612,5.0759835,4.0397363,2.996418,-0.703729,9.155355,0.23156674,-0.6134528,4.081791,-0.46912998,4.1122446,6.653159,4.1958838,5.284231,2.473853,1.5232397,4.602216,1.5173608,0.16886038,5.2935987,-0.6721175,-0.8930551,2.2722123,2.2957718,6.6618066,0.15148497,6.4724474,7.3233523,1.8948042,0.29446676,3.8214712,-0.1298036,2.9247773,2.5608444,1.2962947,8.219497,-0.4128611,-1.0152078,1.510284,4.0168943,-1.0127063,3.9698553,-0.58959866,-1.0376495,2.0555878,6.302142,2.7654254,4.5090156,-0.5608198,0.07340581,0.5408721,13.147411
9.28523,1.7286232,-1.9060118,-4.049348,4.416068,4.968344,3.058787,4.567529,6.146219,-0.81054336,3.2396214,3.967189,3.4052932,5.675488,-0.39335078,4.043498,5.558365,-0.7324606,5.128397,4.0565586,3.0430555,-0.69988525,9.153005,0.24337193,-0.603181,4.1226206,-0.46227854,4.0979285,6.675509,4.2305355,5.3451843,2.4709144,1.5443974,4.66616,1.5897241,0.25658175,5.2107515,-0.66254246,-0.8823762,2.3464532,2.2816198,6.635041,0.24567358,6.4846153,7.3551435,1.8012266,0.28879398,3.8111935,-0.11800532,2.9400492,2.5296082,1.301114,8.182813,-0.41474858,-1.0104463,1.6119442,3.9957504,-1.0149897,4.002205,-0.58375347,-1.0336555,2.0461564,6.2272673,2.8638766,4.544889,-0.5620297,0.1390551,0.6409035,13.147411
8.973873,1.6625252,-1.7704573,-3.600427,4.594345,4.9602485,3.0696223,4.5710287,6.161346,-0.80286294,2.9921713,3.954895,3.367345,5.562583,-0.3591228,4.0289645,5.4293027,-0.69586104,4.7380257,3.992501,3.009233,-0.66129124,8.641022,0.3583329,-0.5911308,3.9051223,-0.4441468,3.8395202,6.417804,4.073652,5.24464,2.3889925,1.4223328,4.3073297,1.4300478,0.19334096,5.2718086,-0.65669334,-0.8659626,2.187892,2.4027722,6.375051,0.18340805,6.0823755,7.1830263,2.002392,0.26875675,3.7305474,0.020156104,2.894424,2.4262881,1.2897642,8.015106,-0.41567168,-0.969483,1.3907152,3.8355987,-0.9799391,3.7854104,-0.5882064,-1.0149224,1.8280723,6.068898,2.6106508,4.219352,-0.549909,0.05312554,0.48087063,12.772111
8.963099,1.663302,-1.7894306,-3.7744305,4.5225534,4.972788,3.039403,4.580551,6.1342397,-0.8071466,2.9941301,3.9686677,3.3096576,5.600458,-0.36756837,4.0039463,5.4689813,-0.70033824,4.7842784,3.9947422,3.0432966,-0.6647279,8.698513,0.3614055,-0.58838737,3.9561136,-0.4422278,3.8827684,6.487312,4.0996614,5.310249,2.37598,1.4537898,4.366412,1.4921584,0.2581438,5.230028,-0.6533859,-0.8644846,2.2526746,2.3919857,6.397037,0.23846756,6.126165,7.2604666,1.94444,0.2719809,3.7560527,0.022972733,2.9246237,2.4326534,1.2920494,8.039269,-0.41762394,-0.9739177,1.4727931,3.8205354,-0.9879653,3.809802,-0.58570004,-1.0177383,1.821757,6.0426397,2.6914215,4.2695065,-0.55279964,0.10572089,0.5604705,12.772111
8.902947,1.6511595,-1.7864375,-3.8077867,4.4560785,4.9765897,3.0112152,4.544302,6.087969,-0.80488914,3.0434854,3.9661314,3.2824235,5.590257,-0.3716356,3.9885004,5.449399,-0.70103693,4.827621,4.005178,3.0364902,-0.6645309,8.71195,0.3507705,-0.58618486,3.9537332,-0.44234997,3.8680627,6.460759,4.131205,5.303434,2.3951676,1.4527189,4.4020057,1.4994159,0.26049587,5.196579,-0.6508054,-0.8613582,2.246363,2.3775842,6.3880177,0.23985025,6.1512113,7.2248764,1.9031473,0.26766783,3.732066,0.0067483764,2.909948,2.4161534,1.2976476,8.017915,-0.41676453,-0.9726068,1.4913518,3.8464856,-0.9859803,3.8279653,-0.5830997,-1.0142665,1.8592744,6.0453467,2.7136045,4.2924113,-0.5522924,0.10802494,0.5612283,12.772111
8.973873,1.6625252,-1.7704573,-3.600427,4.593093,4.9607673,3.0693707,4.571006,6.1599894,-0.80287564,2.994492,3.9550977,3.367616,5.5627,-0.35924187,4.0289516,5.4290485,-0.6958773,4.739461,3.990581,3.0084958,-0.6612333,8.642351,0.35776475,-0.59099615,3.9035015,-0.44428858,3.8395126,6.417492,4.075636,5.245498,2.3873878,1.4222798,4.306686,1.4299036,0.19324057,5.27021,-0.6567813,-0.86593467,2.1876426,2.4033763,6.3752832,0.18344334,6.0837865,7.1832643,2.0007927,0.2687132,3.7306695,0.02092209,2.8936892,2.4262671,1.2897968,8.015734,-0.4157447,-0.9696873,1.3906252,3.8367476,-0.97982705,3.785583,-0.5882742,-1.0149267,1.8291572,6.070166,2.610844,4.2204094,-0.54997873,0.053164534,0.48086587,12.772111
8.9862385,1.6969881,-1.6310323,-2.5120428,4.9454713,4.865342,3.2148488,4.4255247,6.2624273,-0.76977444,3.1782718,3.8768563,3.734169,5.31717,-0.31504223,4.1762953,5.1007004,-0.6702223,4.594794,3.994721,2.7560205,-0.6446054,8.34041,0.27197427,-0.6092454,3.568683,-0.46125332,3.5595825,5.897995,4.010641,4.7641954,2.5389593,1.1862944,4.002643,1.0243204,-0.24513698,5.4793215,-0.67538184,-0.8748056,1.7486467,2.4318721,6.2579184,-0.14693266,5.9316473,6.585045,2.295093,0.21676937,3.5007527,-0.054969586,2.6573336,2.3861072,1.2981739,7.842723,-0.39986485,-0.9425236,0.86139107,4.03578,-0.92655027,3.6874187,-0.59917855,-0.98757106,2.002357,6.3204794,2.1018634,3.963663,-0.5328692,-0.28793758,0.0020992458,12.686117
8.9862385,1.6969881,-1.6310323,-2.5120428,4.9461474,4.8649507,3.215053,4.425596,6.2630415,-0.7697749,3.1767511,3.8767648,3.7339559,5.3171034,-0.31496507,4.176286,5.1008453,-0.6701964,4.5937996,3.9962113,2.7565866,-0.64463294,8.339683,0.27218974,-0.6093205,3.569664,-0.46117848,3.5595737,5.898411,4.00931,4.763591,2.540194,1.1863256,4.0029683,1.0244093,-0.24503836,5.480165,-0.67534345,-0.8748288,1.7486233,2.4312668,6.2575216,-0.14694348,5.931011,6.584714,2.2963092,0.21675822,3.500925,-0.055324115,2.657599,2.3861368,1.2981473,7.842046,-0.39981046,-0.9424103,0.86143714,4.035342,-0.9265944,3.6875813,-0.59913456,-0.9875889,2.0019183,6.319812,2.1016948,3.9632294,-0.5328387,-0.287952,0.002096808,12.686117
8.986239,1.6969881,-1.6310323,-2.5120428,4.9463453,4.8647203,3.2151628,4.425621,6.2634377,-0.7697872,3.1759775,3.8767128,3.7338471,5.3170595,-0.3149196,4.176272,5.100897,-0.67017317,4.593218,3.9969878,2.756938,-0.6446439,8.339186,0.27223748,-0.60935766,3.5701327,-0.4611351,3.559571,5.8986845,4.0085864,4.763244,2.5407784,1.1863439,4.003025,1.0244614,-0.24498594,5.480543,-0.6753128,-0.87483484,1.748818,2.4310076,6.257255,-0.14694457,5.930611,6.584568,2.296889,0.216755,3.5010135,-0.055489313,2.6577382,2.3861594,1.2981431,7.8416815,-0.39978275,-0.9423504,0.86146057,4.035096,-0.9266175,3.68747,-0.5991238,-0.9875964,2.0016415,6.3194404,2.101617,3.9629378,-0.5328126,-0.28795797,0.0021024407,12.686117
8.9862385,1.6969881,-1.6310323,-2.5120428,4.945471,4.865636,3.2147439,4.425392,6.2620325,-0.76977724,3.1793585,3.876943,3.7342925,5.3172235,-0.3150957,4.176303,5.100586,-0.670246,4.595447,3.9937782,2.75565,-0.64458233,8.3409195,0.27175498,-0.6091922,3.5680604,-0.4613111,3.5595882,5.897821,4.011439,4.764571,2.538238,1.1862751,4.002467,1.0242492,-0.24520168,5.4787493,-0.6754017,-0.87479126,1.7484295,2.432261,6.259124,-0.14692225,5.932099,6.5851226,2.2942815,0.21677205,3.5006473,-0.054771803,2.6571743,2.3860905,1.298171,7.84311,-0.3999049,-0.94259834,0.86136305,4.0360937,-0.92651576,3.6878357,-0.5992056,-0.9875638,2.0026412,6.3209295,2.1019719,3.9639542,-0.5328892,-0.28792173,0.0021051883,12.686117
8.505421,1.580054,-1.67477,-3.3036315,4.369276,4.943387,2.9426105,4.2935715,5.9096403,-0.77336335,3.247538,3.9681823,3.30681,5.3886957,-0.35827285,3.9716465,5.156932,-0.68073756,4.8306174,4.060174,2.8565679,-0.6430413,8.464293,0.30155176,-0.58095974,3.709624,-0.4444325,3.5782046,5.9893775,4.1924086,5.0114665,2.5429897,1.3018749,4.330507,1.2906543,0.05537846,5.150874,-0.6437112,-0.8442974,1.9884281,2.3381867,6.2149124,0.11993511,6.0588627,6.693967,1.9480184,0.22033405,3.4779859,-0.07295503,2.7030597,2.275215,1.3136612,7.763069,-0.40433735,-0.9386051,1.2641947,3.99196,-0.9382769,3.8337066,-0.57509583,-0.97802097,2.0466533,6.103404,2.5017524,4.1677895,-0.5367712,-0.040815838,0.33914223,12.594382
8.502527,1.5867467,-1.6343521,-3.4433546,4.298414,4.9488897,2.941783,4.308683,5.871682,-0.7773893,3.2756586,3.9903462,3.260064,5.420844,-0.3649751,3.9696867,5.1559057,-0.6844475,4.9151106,4.063846,2.9032087,-0.6443054,8.5033045,0.29684556,-0.57760495,3.7656991,-0.44351906,3.5988176,6.031793,4.2271647,5.0322695,2.5439367,1.3061954,4.375001,1.3347278,0.101476446,5.1384945,-0.6419142,-0.84300464,2.055291,2.325881,6.251127,0.16933507,6.1248765,6.750295,1.8860912,0.20685592,3.4799647,-0.07542985,2.7299833,2.2950754,1.3175912,7.7829437,-0.40529454,-0.9405723,1.3097305,3.990838,-0.9451501,3.8824894,-0.5739073,-0.9778133,2.0536506,6.1091228,2.5461848,4.2115602,-0.54125273,-2.9696359e-05,0.4015708,12.594382
8.574497,1.5860579,-1.6776483,-3.004035,4.538286,4.9207206,3.001536,4.3056116,6.00536,-0.76941156,3.20496,3.933494,3.4220622,5.3343735,-0.3419684,4.014368,5.1340494,-0.67257935,4.695725,4.031198,2.7997653,-0.63825953,8.372402,0.303809,-0.58681744,3.6178217,-0.4471599,3.532146,5.918358,4.119669,4.9410906,2.5312986,1.2656533,4.1980495,1.1900878,-0.047540125,5.2281523,-0.6510414,-0.849076,1.8798027,2.3830214,6.1804533,0.015386982,5.9510984,6.6140275,2.0682786,0.22821344,3.4712741,-0.050477345,2.6656938,2.2728536,1.3075252,7.749331,-0.40333107,-0.9343112,1.1307062,3.9924784,-0.92728275,3.7552981,-0.5817494,-0.9785064,2.0165312,6.127357,2.3698099,4.068209,-0.53160304,-0.12912287,0.21392924,12.594382
8.428234,1.571998,-1.6347883,-3.4564896,4.279444,4.952679,2.9160001,4.2966323,5.853786,-0.7772183,3.2350378,3.9884405,3.2206435,5.413374,-0.36426544,3.9457278,5.1542726,-0.6805788,4.874335,4.063921,2.90565,-0.6399952,8.453666,0.31371856,-0.5742067,3.749814,-0.43967897,3.575689,6.016269,4.208586,5.048176,2.5348248,1.30508,4.3559775,1.3387187,0.1052936,5.1148367,-0.63815475,-0.8389439,2.050498,2.3346453,6.2096753,0.1706483,6.0800247,6.7422924,1.8783984,0.20762634,3.4744284,-0.057824943,2.730152,2.2725852,1.3143061,7.7580023,-0.4061519,-0.93574756,1.3204578,3.9631124,-0.94229347,3.8555975,-0.5724184,-0.9757097,2.0263193,6.0643497,2.5534983,4.1862016,-0.5395943,0.0010602805,0.4046967,12.594382
9.45753,1.7789736,-1.6125103,-1.9022897,5.407122,4.807104,3.463,4.544158,6.560322,-0.76731,3.1703038,3.843185,4.107973,5.261438,-0.2825834,4.363994,5.082338,-0.6690485,4.4689207,3.9625225,2.683131,-0.6516877,8.32644,0.23084609,-0.6350465,3.489058,-0.479247,3.5760772,5.866512,3.9034982,4.5638294,2.5556457,1.1205022,3.798964,0.82100964,-0.4122088,5.7637134,-0.70478475,-0.90297145,1.5801872,2.4846776,6.3440223,-0.31466576,5.893008,6.514417,2.6077394,0.22547631,3.542186,-0.06715785,2.624114,2.4926915,1.288779,7.924531,-0.39561373,-0.9510768,0.5571541,4.087062,-0.9213374,3.5986233,-0.6195886,-0.99994564,1.9960108,6.5241036,1.8054225,3.8479111,-0.5312451,-0.42694432,-0.24254937,12.741631
9.370795,1.7641152,-1.5744904,-1.9422243,5.3401866,4.8091984,3.4420455,4.5173492,6.504192,-0.7663684,3.1921568,3.8456955,4.05911,5.253827,-0.2851569,4.3485084,5.048217,-0.66724116,4.5018077,3.9651036,2.6937308,-0.64775014,8.299563,0.22890398,-0.63030726,3.4878664,-0.4771086,3.5433207,5.832884,3.9210522,4.555173,2.5645342,1.1071476,3.8094835,0.828637,-0.4093077,5.7359643,-0.7010231,-0.89770955,1.593694,2.4794981,6.3354335,-0.31027496,5.9011607,6.488005,2.5557988,0.2129367,3.5112398,-0.06807682,2.6159108,2.476552,1.2912159,7.896032,-0.39531195,-0.94633126,0.5676595,4.091897,-0.9187782,3.614703,-0.6173214,-0.9946563,2.009142,6.510624,1.81497,3.8507936,-0.5315252,-0.42462814,-0.23937307,12.741631
9.40773,1.7749833,-1.6372952,-1.9340292,5.364634,4.8129544,3.4255345,4.5114307,6.52916,-0.76521546,3.2018545,3.8389096,4.0861363,5.258369,-0.28655502,4.340975,5.079736,-0.66968155,4.4860225,3.96524,2.665145,-0.6527228,8.342522,0.22439449,-0.6340828,3.478583,-0.4792171,3.5757484,5.8498282,3.9270554,4.574683,2.5619905,1.1266581,3.8288677,0.83021903,-0.40953383,5.7231417,-0.7021628,-0.9008808,1.573203,2.4748347,6.34035,-0.31364188,5.904585,6.4920697,2.5774426,0.22713801,3.5297687,-0.07856873,2.61243,2.4752438,1.29203,7.9137516,-0.39526337,-0.9514634,0.58160645,4.103244,-0.9200002,3.6039445,-0.6166838,-0.9979834,2.0221338,6.5188665,1.8325964,3.8658345,-0.53038704,-0.42453873,-0.24019194,12.741631
9.361589,1.7552818,-1.5837737,-1.9293925,5.3574653,4.8083396,3.4417543,4.5297623,6.5210295,-0.76755303,3.138741,3.8453364,4.0531406,5.249862,-0.28219166,4.3419952,5.0651693,-0.664367,4.4466457,3.956526,2.6957254,-0.64497215,8.266674,0.24551381,-0.62901443,3.4755564,-0.47474834,3.5377245,5.844164,3.8903341,4.5744905,2.544083,1.1127179,3.7759373,0.82706165,-0.4079636,5.7375298,-0.7001388,-0.89664924,1.5913882,2.4954565,6.305314,-0.30997142,5.851491,6.503728,2.5751448,0.22034758,3.5247333,-0.044861138,2.6216788,2.4692678,1.2865614,7.8924613,-0.39662397,-0.94449276,0.5670832,4.0596848,-0.917675,3.5953488,-0.61835176,-0.996165,1.9691968,6.4761295,1.8126723,3.8232956,-0.53005064,-0.42541212,-0.2375005,12.741631
9.523776,1.759354,-1.7191741,-2.7164538,5.077428,4.884909,3.3684578,4.5862255,6.4230895,-0.7835501,3.2186496,3.8851662,3.9004722,5.43862,-0.32589585,4.2877846,5.2799683,-0.70254725,4.7956815,4.0043187,2.821003,-0.67674905,8.72873,0.2233881,-0.62854636,3.771875,-0.47960934,3.809903,6.203807,4.0564528,4.8522277,2.5317001,1.2981846,4.1896796,1.1182551,-0.18337743,5.6063223,-0.6957434,-0.9013792,1.8998791,2.3802264,6.5421777,-0.08976446,6.202817,6.8666587,2.2946062,0.2567566,3.6565425,-0.12768833,2.7472794,2.5404892,1.2856953,8.071361,-0.40059265,-0.9826797,0.9549737,4.081298,-0.96263856,3.8043182,-0.6093504,-1.0172791,2.0595531,6.481363,2.2063494,4.1728606,-0.54563725,-0.2207319,0.06691416,13.15679
9.473675,1.759464,-1.7088331,-2.837155,4.9956536,4.891933,3.337066,4.568533,6.3688645,-0.78439236,3.250893,3.890672,3.8462858,5.456526,-0.33331454,4.266097,5.2737045,-0.70517015,4.862375,4.013734,2.8394244,-0.67807424,8.760925,0.21668163,-0.6254636,3.8037786,-0.47848988,3.820159,6.216166,4.088705,4.8712435,2.5425177,1.3046197,4.244377,1.1554265,-0.15611923,5.566553,-0.69185364,-0.89840627,1.9400773,2.3601456,6.5623684,-0.062054567,6.252583,6.8814273,2.2218502,0.2479968,3.6449738,-0.14042793,2.755783,2.538203,1.2888021,8.071194,-0.40062255,-0.9835174,1.0054879,4.0911264,-0.9659728,3.8466547,-0.6057396,-1.0151297,2.0840747,6.476287,2.2571163,4.213769,-0.5478387,-0.19572884,0.10328417,13.15679
9.588969,1.7709956,-1.7381153,-2.80728,5.072812,4.8887963,3.3763306,4.616963,6.4426665,-0.7878768,3.2076564,3.8915796,3.8985655,5.4696226,-0.32961926,4.2911186,5.3230085,-0.7070604,4.8209934,4.0024924,2.8458934,-0.6814217,8.788129,0.2228939,-0.62958425,3.8160603,-0.48022544,3.8594067,6.2771115,4.0590305,4.893535,2.5184271,1.3235054,4.2204156,1.1541016,-0.15922546,5.6088295,-0.69679046,-0.9042041,1.9424853,2.3778296,6.576788,-0.064242594,6.237196,6.9419584,2.2785573,0.26332283,3.6915066,-0.125486,2.7751508,2.563838,1.2843719,8.111659,-0.40206057,-0.98901695,0.996362,4.073412,-0.9705219,3.8173916,-0.61016357,-1.0227332,2.0495355,6.4841895,2.2484772,4.2079763,-0.5481433,-0.19858088,0.10238737,13.15679
9.527023,1.7633654,-1.6622385,-2.351615,5.2334847,4.836559,3.4306076,4.583691,6.5042105,-0.7782853,3.196351,3.8849564,4.0041423,5.3551354,-0.30539015,4.3361597,5.201422,-0.6876614,4.652682,3.9841847,2.7758243,-0.6654749,8.558903,0.2200886,-0.63099116,3.6574156,-0.47957814,3.7097998,6.078634,3.9754236,4.7223425,2.5414283,1.2233961,4.006338,0.9871381,-0.27815783,5.692704,-0.7013681,-0.9026927,1.7682314,2.436464,6.4722757,-0.1831489,6.06147,6.723963,2.451628,0.24498095,3.619395,-0.09080993,2.6964757,2.529068,1.2887521,8.006687,-0.39924192,-0.96862864,0.77414566,4.084805,-0.94538265,3.7187047,-0.61586344,-1.0116613,2.018884,6.5005817,2.027804,4.0265965,-0.539288,-0.30963713,-0.069982104,13.15679
8.993371,1.6685165,-1.8210691,-2.8287675,4.8674707,4.8879213,3.1173098,4.452397,6.2885695,-0.77955306,3.1148074,3.8985767,3.6409564,5.3714514,-0.32830563,4.0946302,5.2925615,-0.67731524,4.5209036,3.9747188,2.7843246,-0.6537578,8.472742,0.30432174,-0.6060918,3.6252403,-0.45556298,3.6857104,6.1093683,4.014596,4.9900756,2.4588413,1.3163713,4.087415,1.1566325,-0.067176566,5.3632736,-0.66902,-0.87278014,1.8359804,2.4477084,6.25812,-0.05977633,5.8901834,6.7814875,2.2804794,0.27765155,3.6279647,-0.0070814295,2.7194839,2.3655295,1.3068836,7.894713,-0.40753642,-0.9556354,1.0697176,3.9618049,-0.94131076,3.6646752,-0.59478253,-1.0040941,1.9126396,6.1780934,2.3132484,4.029765,-0.53235805,-0.16324028,0.13815446,12.728878
8.899312,1.6466231,-1.8420696,-2.9256477,4.795191,4.9039817,3.065236,4.429016,6.2378855,-0.77899265,3.102558,3.8998575,3.5746634,5.3778768,-0.3334479,4.05514,5.304273,-0.6769902,4.519797,3.977999,2.7865427,-0.6520946,8.467349,0.31843248,-0.601617,3.6277711,-0.45187366,3.6803262,6.110626,4.0303082,5.034413,2.4479203,1.3342799,4.1206236,1.1908343,-0.027875198,5.3063455,-0.6635315,-0.8673276,1.8574052,2.440495,6.2354417,-0.030582437,5.8783593,6.791349,2.2375696,0.28270674,3.623723,-0.0022436944,2.7223396,2.3371637,1.3074182,7.8767066,-0.40824127,-0.9537705,1.1269543,3.9439096,-0.94095176,3.6704135,-0.59080577,-1.0021676,1.906481,6.1306243,2.3681278,4.0448627,-0.5314767,-0.13366832,0.18164694,12.728878
8.993371,1.6685165,-1.8210691,-2.8287675,4.868138,4.8875184,3.11762,4.4526944,6.2892046,-0.77955425,3.112578,3.8984497,3.6406155,5.3713875,-0.32820362,4.094622,5.292769,-0.6772747,4.5194902,3.9767063,2.7850106,-0.65378654,8.471884,0.3047279,-0.6061909,3.6264825,-0.455467,3.685701,6.109876,4.012917,4.9893303,2.4602914,1.3164109,4.087867,1.1567761,-0.067045674,5.3643312,-0.6689893,-0.8728193,1.8358574,2.4468205,6.257165,-0.059788316,5.8893347,6.781263,2.2821393,0.27763355,3.6282494,-0.007516888,2.7197783,2.3655627,1.3067977,7.8938293,-0.40745205,-0.9555093,1.069775,3.9613576,-0.94136554,3.664435,-0.5947188,-1.0041225,1.9121984,6.177329,2.3129802,4.029295,-0.5323373,-0.16326723,0.13814232,12.728878
9.030648,1.6912858,-1.7716321,-2.9089372,4.8862324,4.882746,3.1458304,4.511839,6.310481,-0.78682286,3.0551193,3.9179454,3.6135113,5.408613,-0.32757345,4.104485,5.305168,-0.67651546,4.5177794,3.9665473,2.846836,-0.65212035,8.450977,0.32240948,-0.6042378,3.6725705,-0.45221922,3.7067494,6.170557,3.9871619,5.0106406,2.4359431,1.3103601,4.0560517,1.1833081,-0.03374837,5.3917704,-0.6689502,-0.87406176,1.8954577,2.4630756,6.2735133,-0.029569076,5.893771,6.870835,2.2772057,0.26440802,3.655602,0.024548844,2.768413,2.3990228,1.3032489,7.9228396,-0.40993223,-0.95503575,1.0797592,3.910742,-0.9487063,3.6653378,-0.5964164,-1.0065128,1.8503159,6.159025,2.3147147,4.014463,-0.5368949,-0.1368166,0.1801524,12.728878
9.118556,1.7041883,-1.8364708,-2.592797,4.967619,4.8811536,3.1683447,4.403432,6.3140264,-0.7688101,3.2017395,3.8128083,3.7916229,5.336834,-0.32457814,4.146898,5.2284393,-0.68296766,4.5962377,3.9978843,2.6886437,-0.6624732,8.543515,0.2457883,-0.6187447,3.5829043,-0.4689188,3.6846747,6.008069,4.022837,4.864772,2.535025,1.281413,4.1216745,1.0683448,-0.23943682,5.42117,-0.6780156,-0.8830922,1.738815,2.4032333,6.3290377,-0.20058033,5.9858656,6.6372995,2.2708335,0.27241215,3.5712326,-0.09887816,2.6522422,2.385106,1.2931999,7.91318,-0.40040007,-0.9633705,0.96224326,4.074403,-0.935091,3.708852,-0.59692985,-1.0015917,2.0607617,6.330921,2.2183673,4.065889,-0.5302537,-0.2801987,-0.010988685,12.950911
9.118556,1.7041883,-1.8364708,-2.592797,4.967618,4.881423,3.1682155,4.403143,6.314099,-0.76880217,3.202624,3.8128211,3.7917545,5.3368177,-0.3246126,4.146911,5.2283754,-0.68299985,4.59685,3.9970615,2.688285,-0.66247004,8.543659,0.24575567,-0.6187256,3.582571,-0.46893877,3.6846852,6.0077944,4.023288,4.8651342,2.5346446,1.2814015,4.121643,1.0682795,-0.23949628,5.421086,-0.6780027,-0.8830768,1.7387955,2.4037204,6.329658,-0.20058696,5.985923,6.637338,2.2701688,0.2724505,3.5709064,-0.098836154,2.6523104,2.3850865,1.2932309,7.9137,-0.4004403,-0.96338713,0.96223843,4.0742717,-0.9350928,3.7087243,-0.59694517,-1.0015752,2.0606139,6.330969,2.2184927,4.065786,-0.5302464,-0.2801983,-0.010979036,12.950911
9.017884,1.6909848,-1.8530736,-2.6687279,4.884012,4.889828,3.1112278,4.357146,6.251694,-0.7663491,3.2315495,3.808081,3.735007,5.33428,-0.33073664,4.1084075,5.21757,-0.68311435,4.6253633,4.0068355,2.6772563,-0.6619806,8.550676,0.2431361,-0.61524,3.5780783,-0.4670283,3.6742575,5.983763,4.050972,4.883169,2.5466452,1.2881703,4.1666894,1.0908332,-0.2192052,5.358784,-0.6725147,-0.8780121,1.7443458,2.3862338,6.3141274,-0.18679695,5.9990215,6.6084085,2.2107282,0.27065676,3.5479174,-0.11125673,2.6409929,2.3566136,1.2966056,7.8876123,-0.40003312,-0.96157527,1.006955,4.0843472,-0.9332587,3.7303925,-0.5919795,-0.99749154,2.088477,6.305993,2.2645216,4.088804,-0.52934456,-0.26278263,0.01567239,12.950911
9.118556,1.7041883,-1.8364708,-2.592797,4.9670134,4.8823214,3.1677275,4.4027905,6.312999,-0.7688097,3.2063267,3.8131156,3.792232,5.3369703,-0.32479453,4.146945,5.228073,-0.68305916,4.59914,3.993152,2.6868758,-0.66239005,8.545139,0.2452414,-0.61853045,3.5802116,-0.46909994,3.684713,6.0068617,4.02612,4.8668756,2.5316586,1.2813407,4.1208,1.0680336,-0.2397516,5.4192095,-0.6780588,-0.88300407,1.7384533,2.4054644,6.3333135,-0.20055667,5.987066,6.6378975,2.267059,0.27252084,3.5704186,-0.097876444,2.6518495,2.385015,1.2932655,7.9155073,-0.4006082,-0.9636351,0.9621375,4.0749416,-0.93498564,3.7094574,-0.5970669,-1.0015306,2.061107,6.3322797,2.2189443,4.0664663,-0.5303013,-0.28016162,-0.010950488,12.950911
8.691187,1.6458896,-1.7556636,-3.5314357,4.489843,4.9554524,2.9567456,4.4525723,6.044982,-0.7916802,3.085626,3.9583976,3.2900581,5.5055394,-0.36032298,3.9607952,5.3243914,-0.6836532,4.712116,4.00722,2.948772,-0.6501161,8.508896,0.36221248,-0.5830125,3.80341,-0.43824443,3.731823,6.2425065,4.124284,5.183923,2.4238758,1.3693135,4.2772264,1.3888555,0.21929303,5.1678777,-0.64554983,-0.8540082,2.1061468,2.3935497,6.2567434,0.19574378,6.0180464,7.001822,1.9902813,0.24542725,3.6338208,0.015397884,2.8358514,2.3444831,1.3138664,7.8997483,-0.41329288,-0.9528001,1.3650644,3.8556256,-0.96174735,3.7856224,-0.5792059,-0.9975168,1.8672762,6.0293374,2.5887542,4.1675353,-0.5433401,0.07265247,0.49310198,12.538323
8.691187,1.6458896,-1.7556636,-3.5314357,4.488179,4.9564166,2.956244,4.4521055,6.0438104,-0.79163134,3.0891652,3.958549,3.2905056,5.505621,-0.36052495,3.9607797,5.324132,-0.68373144,4.714829,4.0039477,2.9470103,-0.65006626,8.510527,0.3619124,-0.58285594,3.8015456,-0.43839258,3.7318313,6.241436,4.126836,5.185753,2.4220183,1.3692424,4.277199,1.3885999,0.21908517,5.1665783,-0.64563215,-0.8539589,2.105527,2.3946507,6.2585015,0.19576414,6.0193076,7.0017576,1.9875829,0.24547943,3.6331077,0.016235359,2.835086,2.3443978,1.3139107,7.9014406,-0.41342646,-0.95304185,1.3649933,3.8565617,-0.96165276,3.786108,-0.5792755,-0.9974899,1.8683926,6.0308104,2.5891395,4.1685104,-0.54340535,0.07266512,0.49306464,12.538323
